time,con_oveTSetHea_u,con_oveTSetCoo_u,zon_reaTRooAir_y
29508030,293.65,297.15,294.4236095826532
29508060,293.65,297.15,294.435642285668
29508090,293.65,297.15,294.44766658181817
29508120,293.65,297.15,294.4596816526208
29508150,293.65,297.15,294.47168671402096
29508180,293.65,297.15,294.4836810142503
29508210,293.65,297.15,294.49566383183605
29508240,293.65,297.15,294.50763447373595
29508270,293.65,297.15,294.51959227365217
29508300,293.65,297.15,294.53153659040834
29508330,293.65,297.15,294.54346680645455
29508360,293.65,297.15,294.5553823264815
29508390,293.65,297.15,294.5672825761303
29508420,293.65,297.15,294.57916700078977
29508450,293.65,297.15,294.5910350644755
29508480,293.65,297.15,294.60288624878496
29508510,293.65,297.15,294.6147200519233
29508540,293.65,297.15,294.626535987795
29508570,293.65,297.15,294.63833358515603
29508600,293.65,297.15,294.65011238682354
29508630,293.65,297.15,294.66187194893746
29508660,293.65,297.15,294.6736118402714
29508690,293.65,297.15,294.6853316415888
29508720,293.65,297.15,294.69703094504126
29508750,293.65,297.15,294.7087093536066
29508780,293.65,297.15,294.7203664805629
29508810,293.65,297.15,294.7320019489969
29508840,293.65,297.15,294.7436153913439
29508870,293.65,297.15,294.755206448995
29508900,293.65,297.15,294.76677477224405
29508930,293.65,297.15,294.77832002034586
29508960,293.65,297.15,294.78984186140127
29508990,293.65,297.15,294.8013399720311
29509020,293.65,297.15,294.81281403694595
29509050,293.65,297.15,294.8242637485123
29509080,293.65,297.15,294.83568880636057
29509110,293.65,297.15,294.84708891704
29509140,293.65,297.15,294.8584637937098
29509170,293.65,297.15,294.869813155856
29509200,293.65,297.15,294.88113672902796
29509230,294.15,297.15,294.89243423332783
29509260,294.15,297.15,294.9037054369601
29509290,294.15,297.15,294.9149500931517
29509320,294.15,297.15,294.9261679842374
29509350,294.15,297.15,294.93735890836666
29509380,294.15,297.15,294.9485226782943
29509410,294.15,297.15,294.9596591201406
29509440,294.15,297.15,294.97076807215717
29509470,294.15,297.15,294.98184938353563
29509500,294.15,297.15,294.9929029136816
29509530,294.15,297.15,295.00392853091375
29509560,294.15,297.15,295.0149261120091
29509590,294.15,297.15,295.025895541502
29509620,294.15,297.15,295.03683671080864
29509650,294.15,297.15,295.0477495178013
29509680,294.15,297.15,295.05863386634167
29509710,294.15,297.15,295.06948966573725
29509740,294.15,297.15,295.08031683029117
29509770,294.15,297.15,295.09111527895175
29509800,294.15,297.15,295.1018849350023
29509830,294.15,297.15,295.11262572576817
29509860,294.15,297.15,295.1233375823459
29509890,294.15,297.15,295.1340204393619
29509920,294.15,297.15,295.1446742347597
29509950,294.15,297.15,295.15529890961227
29509980,294.15,297.15,295.1658944079545
29510010,294.15,297.15,295.1764606766337
29510040,294.15,297.15,295.1869976651757
29510070,294.15,297.15,295.19750532566616
29510100,294.15,297.15,295.2079836126452
29510130,294.15,297.15,295.2184324830136
29510160,294.15,297.15,295.2288518959493
29510190,294.15,297.15,295.2392418128332
29510220,294.15,297.15,295.2496021971834
29510250,294.15,297.15,295.2599330145961
29510280,294.15,297.15,295.27023423269367
29510310,294.15,297.15,295.2805058210776
29510340,294.15,297.15,295.2907477512874
29510370,294.15,297.15,295.3009599967627
29510400,294.15,297.15,295.3111425328101
29510430,294.15,297.15,295.3212953365732
29510460,294.15,297.15,295.331418387005
29510490,294.15,297.15,295.34151166484367
29510520,294.15,297.15,295.35157515258976
29510550,294.15,297.15,295.36160883448593
29510580,294.15,297.15,295.3716126964978
29510610,294.15,297.15,295.3815867262966
29510640,294.15,297.15,295.39153091324283
29510670,294.15,297.15,295.4014452483711
29510700,294.15,297.15,295.41132972437555
29510730,294.15,297.15,295.4211843355966
29510760,294.15,297.15,295.4310090780078
29510790,294.15,297.15,295.44080394920377
29510820,294.15,297.15,295.4505689483887
29510850,294.15,297.15,295.4603040763654
29510880,294.15,297.15,295.47000933552533
29510910,294.15,297.15,295.47968472983973
29510940,294.15,297.15,295.48933026485213
29510970,294.15,297.15,295.49894594767386
29511000,294.15,297.15,295.50853178698384
29511030,294.15,297.15,295.5180877874322
29511060,294.15,297.15,295.527613934511
29511090,294.15,297.15,295.537110179209
29511120,294.15,297.15,295.5465764330126
29511150,294.15,297.15,295.55601257155695
29511180,294.15,297.15,295.5654184437463
29511210,294.15,297.15,295.57479387917283
29511240,294.15,297.15,295.5841386917007
29511270,294.15,297.15,295.59345268112094
29511300,294.15,297.15,295.60273563488937
29511330,294.15,297.15,295.61198733039726
29511360,294.15,297.15,295.6212075372958
29511390,294.15,297.15,295.63039601945786
29511420,294.15,297.15,295.6395525365441
29511450,294.15,297.15,295.64867684532555
29511480,294.15,297.15,295.6577687008771
29511510,294.15,297.15,295.66682785766494
29511540,294.15,297.15,295.675854070511
29511570,294.15,297.15,295.6848470954303
29511600,294.15,297.15,295.6938066903538
29511630,294.15,297.15,295.70273261575437
29511660,294.15,297.15,295.7116246351905
29511690,294.15,297.15,295.7204825157753
29511720,294.15,297.15,295.7293060285777
29511750,294.15,297.15,295.73809494896307
29511780,294.15,297.15,295.746849056879
29511810,294.15,297.15,295.75556813709403
29511840,294.15,297.15,295.7642519793931
29511870,294.15,297.15,295.7729003787364
29511900,294.15,297.15,295.78151313538376
29511930,294.15,297.15,295.7900900549911
29511960,294.15,297.15,295.79863094867983
29511990,294.15,297.15,295.80713563308456
29512020,294.15,297.15,295.81560393038035
29512050,294.15,297.15,295.8240356682935
29512080,294.15,297.15,295.83243068009676
29512110,294.15,297.15,295.84078880459197
29512140,294.15,297.15,295.84910988608135
29512170,294.15,297.15,295.85739377432935
29512200,294.15,297.15,295.8656403245171
29512230,294.15,297.15,295.87384939718896
29512260,294.15,297.15,295.8820208581949
29512290,294.15,297.15,295.8901545786265
29512320,294.15,297.15,295.8982504347509
29512350,294.15,297.15,295.90630830794055
29512380,294.15,297.15,295.91432808460144
29512410,294.15,297.15,295.9223096560991
29512440,294.15,297.15,295.9302529186839
29512470,294.15,297.15,295.9381577734152
29512500,294.15,297.15,295.94602412608543
29512530,294.15,297.15,295.95385188714414
29512560,294.15,297.15,295.9616409716224
29512590,294.15,297.15,295.96939129905746
29512620,294.15,297.15,295.97710279341885
29512650,294.15,297.15,295.9847753830342
29512680,294.15,297.15,295.99240900051774
29512710,294.15,297.15,296.00000358269847
29512740,294.15,297.15,296.0075590705505
29512770,294.15,297.15,296.0150754091247
29512800,294.15,297.15,296.0225525474814
29512830,294.15,297.15,296.0299905682212
29512860,294.15,297.15,296.037389799338
29512890,294.15,297.15,296.04475071470637
29512920,294.15,297.15,296.05207379913816
29512950,294.15,297.15,296.05935948950025
29512980,294.15,297.15,296.0666081788242
29513010,294.15,297.15,296.07382023446394
29513040,294.15,297.15,296.0809960055657
29513070,294.15,297.15,296.08813582104654
29513100,294.15,297.15,296.095239986162
29513130,294.15,297.15,296.10230878147735
29513160,294.15,297.15,296.1093424636748
29513190,294.15,297.15,296.11634126665433
29513220,294.15,297.15,296.12330540226304
29513250,294.15,297.15,296.13023506076985
29513280,294.15,297.15,296.13713041135117
29513310,294.15,297.15,296.14399160268493
29513340,294.15,297.15,296.15081876361705
29513370,294.15,297.15,296.15761200384367
29513400,294.15,297.15,296.1643714145873
29513430,294.15,297.15,296.1710970692673
29513460,294.15,297.15,296.1777890241699
29513490,294.15,297.15,296.18444731911717
29513520,294.15,297.15,296.1910719781299
29513550,294.15,297.15,296.1976630100808
29513580,294.15,297.15,296.20422040933516
29513610,294.15,297.15,296.21074415637736
29513640,294.15,297.15,296.21723421842216
29513670,294.15,297.15,296.2236905500098
29513700,294.15,297.15,296.23011309358316
29513730,294.15,297.15,296.23650178004743
29513760,294.15,297.15,296.2428565293107
29513790,294.15,297.15,296.2491772508058
29513820,294.15,297.15,296.25546384399286
29513850,294.15,297.15,296.26171619884207
29513880,294.15,297.15,296.2679341962979
29513910,294.15,297.15,296.2741177087246
29513940,294.15,297.15,296.28026660033214
29513970,294.15,297.15,296.2863807275843
29514000,294.15,297.15,296.2924599395879
29514030,294.15,297.15,296.2985040784646
29514060,294.15,297.15,296.30451297970575
29514090,294.15,297.15,296.31048647251
29514120,294.15,297.15,296.3164243801047
29514150,294.15,297.15,296.32232652022765
29514180,294.15,297.15,296.32819270717073
29514210,294.15,297.15,296.33402275499736
29514240,294.15,297.15,296.3398164798203
29514270,294.15,297.15,296.3455736999754
29514300,294.15,297.15,296.35129423482687
29514330,294.15,297.15,296.3569779035442
29514360,294.15,297.15,296.36262452447454
29514390,294.15,297.15,296.3682339149299
29514420,294.15,297.15,296.37380589099246
29514450,294.15,297.15,296.3793402671406
29514480,294.15,297.15,296.3848368557121
29514510,294.15,297.15,296.3902954662568
29514540,294.15,297.15,296.3957159047943
29514570,294.15,297.15,296.4010979729587
29514600,294.15,297.15,296.4064414670281
29514630,294.15,297.15,296.41174616433517
29514660,294.15,297.15,296.4170117884103
29514690,294.15,297.15,296.42223797325215
29514720,294.15,297.15,296.4274242505251
29514750,294.15,297.15,296.43257006042745
29514780,294.15,297.15,296.4376747703281
29514810,294.15,297.15,296.442737688162
29514840,294.15,297.15,296.44775806869865
29514870,294.15,297.15,296.4527351170095
29514900,294.15,297.15,296.4576679926216
29514930,294.15,297.15,296.4625558147829
29514960,294.15,297.15,296.46739766778666
29514990,294.15,297.15,296.4721926056423
29515020,294.15,297.15,296.4769396561397
29515050,294.15,297.15,296.48163782467594
29515080,294.15,297.15,296.4862860980083
29515110,294.15,297.15,296.4908834479791
29515140,294.15,297.15,296.4954288351349
29515170,294.15,297.15,296.49992121218236
29515200,294.15,297.15,296.50435952726843
29515230,294.15,297.15,296.50874272708035
29515260,294.15,297.15,296.51306975975604
29515290,294.15,297.15,296.5173395775897
29515320,294.15,297.15,296.52155113951693
29515350,294.15,297.15,296.52570341336997
29515380,294.15,297.15,296.5297953779003
29515410,294.15,297.15,296.5338259057396
29515440,294.15,297.15,296.53779380220226
29515470,294.15,297.15,296.54169797052475
29515500,294.15,297.15,296.54553749233463
29515530,294.15,297.15,296.549311561341
29515560,294.15,297.15,296.55301937885685
29515590,294.15,297.15,296.5566601117349
29515620,294.15,297.15,296.56023291191633
29515650,294.15,297.15,296.56373694678575
29515680,294.15,297.15,296.56717140981556
29515710,294.15,297.15,296.570535515425
29515740,294.15,297.15,296.5738284922074
29515770,294.15,297.15,296.57704958124714
29515800,294.15,297.15,296.58019803786146
29515830,294.15,297.15,296.5832731332348
29515860,294.15,297.15,296.58627415459864
29515890,294.15,297.15,296.5892004045504
29515920,294.15,297.15,296.59205120036086
29515950,294.15,297.15,296.5948258735356
29515980,294.15,297.15,296.59752376947824
29516010,294.15,297.15,296.6001442470815
29516040,294.15,297.15,296.6026866782178
29516070,294.15,297.15,296.6051504471789
29516100,294.15,297.15,296.6075349501111
29516130,294.15,297.15,296.60983959445537
29516160,294.15,297.15,296.61206379838796
29516190,294.15,297.15,296.6142069902573
29516220,294.15,297.15,296.6162686080224
29516250,294.15,297.15,296.6182480986974
29516280,294.15,297.15,296.6201449178073
29516310,294.15,297.15,296.62195852885657
29516340,294.15,297.15,296.62368840281226
29516370,294.15,297.15,296.625334017603
29516400,294.15,297.15,296.6268948576353
29516430,294.15,297.15,296.62837041807234
29516460,294.15,297.15,296.62976022012975
29516490,294.15,297.15,296.63106382376213
29516520,294.15,297.15,296.6322808310444
29516550,294.15,297.15,296.6334108835403
29516580,294.15,297.15,296.63445365873355
29516610,294.15,297.15,296.6354088677224
29516640,294.15,297.15,296.63627625390444
29516670,294.15,297.15,296.63705559182125
29516700,294.15,297.15,296.6377466858032
29516730,294.15,297.15,296.6383493684924
29516760,294.15,297.15,296.63886349941043
29516790,294.15,297.15,296.6392889636416
29516820,294.15,297.15,296.6396256706144
29516850,294.15,297.15,296.63987355294665
29516880,294.15,297.15,296.6400325653401
29516910,294.15,297.15,296.64010268352547
29516940,294.15,297.15,296.6400839032617
29516970,294.15,297.15,296.63997623939065
29517000,294.15,297.15,296.6397797249433
29517030,294.15,297.15,296.63949441029575
29517060,294.15,297.15,296.6391203623709
29517090,294.15,297.15,296.638657663885
29517120,294.15,297.15,296.6381064126374
29517150,294.15,297.15,296.6374667208404
29517180,294.15,297.15,296.6367387144891
29517210,294.15,297.15,296.63592253276755
29517240,294.15,297.15,296.63501832749074
29517270,294.15,297.15,296.63402626257994
29517300,294.15,297.15,296.6329465135698
29517330,294.15,297.15,296.63177926714593
29517360,294.15,297.15,296.630524720711
29517390,294.15,297.15,296.6291830819778
29517420,294.15,297.15,296.62775456858793
29517450,294.15,297.15,296.62623940775563
29517480,294.15,297.15,296.6246378359341
29517510,294.15,297.15,296.6229500985023
29517540,294.15,297.15,296.62117644947307
29517570,294.15,297.15,296.61931715122023
29517600,294.15,297.15,296.6173724742246
29517630,294.15,297.15,296.6153426968362
29517660,294.15,297.15,296.61322810505254
29517690,294.15,297.15,296.6110289923122
29517720,294.15,297.15,296.6087456593025
29517750,294.15,297.15,296.60637841378036
29517780,294.15,297.15,296.6039275704057
29517810,294.15,297.15,296.6013934505865
29517840,294.15,297.15,296.5987763823349
29517870,294.15,297.15,296.59607199062026
29517900,294.15,297.15,296.59323698595324
29517930,294.15,297.15,296.5902330199871
29517960,294.15,297.15,296.587074135819
29517990,294.15,297.15,296.5837722905304
29518020,294.15,297.15,296.58033895184695
29518050,294.15,297.15,296.5767802882132
29518080,294.15,297.15,296.57310504311886
29518110,294.15,297.15,296.56931807774345
29518140,294.15,297.15,296.56542426836677
29518170,294.15,297.15,296.56142879818276
29518200,294.15,297.15,296.5573362288346
29518230,294.15,297.15,296.55315040985244
29518260,294.15,297.15,296.54887432018
29518290,294.15,297.15,296.54451004764377
29518320,294.15,297.15,296.5400587868177
29518350,294.15,297.15,296.5355209513094
29518380,294.15,297.15,296.5308962877874
29518410,294.15,297.15,296.5261839974376
29518440,294.15,297.15,296.52138283477285
29518470,294.15,297.15,296.51649119111755
29518500,294.15,297.15,296.5115071626619
29518530,294.15,297.15,296.50642860878065
29518560,294.15,297.15,296.50125320265465
29518590,294.15,297.15,296.49597847610926
29518620,294.15,297.15,296.4906018593574
29518650,294.15,297.15,296.4851207162069
29518680,294.15,297.15,296.47953237558
29518710,294.15,297.15,296.47383415357734
29518740,294.15,297.15,296.46802338393996
29518770,294.15,297.15,296.4620974392072
29518800,294.15,297.15,296.4560537475362
29518830,294.15,297.15,296.4498898073751
29518860,294.15,297.15,296.4436032005211
29518890,294.15,297.15,296.4371916035631
29518920,294.15,297.15,296.43065279769627
29518950,294.15,297.15,296.4239846769999
29518980,294.15,297.15,296.417185255328
29519010,294.15,297.15,296.41025267197443
29519040,294.15,297.15,296.4031851962618
29519070,294.15,297.15,296.3959812311832
29519100,294.15,297.15,296.3886393162101
29519130,294.15,297.15,296.3811581293673
29519160,294.15,297.15,296.373536488664
29519190,294.15,297.15,296.3657733529621
29519220,294.15,297.15,296.35786782235357
29519250,294.15,297.15,296.34981913811095
29519280,294.15,297.15,296.34162668226963
29519310,294.15,297.15,296.33328997689273
29519340,294.15,297.15,296.32480868306476
29519370,294.15,297.15,296.31618259965484
29519400,294.15,297.15,296.3074116618861
29519430,294.15,297.15,296.2984959397436
29519460,294.15,297.15,296.2894356362495
29519490,294.15,297.15,296.28023108563156
29519520,294.15,297.15,296.27088275140665
29519550,294.15,297.15,296.2613912244008
29519580,294.15,297.15,296.25175722072265
29519610,294.15,297.15,296.2419715170153
29519640,294.15,297.15,296.23196365815136
29519670,294.15,297.15,296.22168914906763
